image_id,label,fold
sample004678.png,0,1
sample004679.png,0,2
sample004680.png,2,3
sample004682.png,9,2
sample004683.png,9,0
sample004684.png,9,4
sample004685.png,9,4
sample004687.png,10,4
sample004690.png,0,0
sample004691.png,1,3
sample004692.png,3,0
sample004693.png,9,1
sample004694.png,0,4
sample004696.png,0,3
sample004697.png,9,0
sample004700.png,1,2
sample004701.png,1,3
sample004706.png,12,0
sample004707.png,1,4
sample004708.png,0,3
sample004709.png,1,4
sample004712.png,0,0
sample004714.png,12,0
sample004715.png,0,1
sample004717.png,12,2
sample004718.png,10,0
sample004719.png,10,3
sample004720.png,11,1
sample004721.png,0,3
sample004722.png,9,1
sample004724.png,0,2
sample004729.png,9,1
sample004730.png,1,2
sample004731.png,12,4
sample004735.png,3,4
sample004740.png,0,3
sample004741.png,2,2
sample004743.png,9,1
sample004744.png,12,1
sample004745.png,12,1
sample004746.png,0,2
sample004747.png,9,3
sample004750.png,9,1
sample004753.png,0,1
sample004754.png,12,3
sample004756.png,3,2
sample004757.png,7,4
sample004759.png,12,1
sample004761.png,11,0
sample004765.png,0,3
sample004766.png,3,3
sample004767.png,3,0
sample004768.png,0,4
sample004772.png,9,2
sample004773.png,0,4
sample004774.png,8,0
sample004775.png,12,2
sample004776.png,4,0
sample004781.png,9,0
sample004783.png,3,3
sample004785.png,10,3
sample004786.png,10,1
sample004788.png,3,4
sample004790.png,9,3
sample004791.png,9,0
sample004792.png,0,2
sample004794.png,0,0
sample004797.png,1,3
sample004798.png,1,3
sample004799.png,10,1
sample004800.png,7,0
sample004803.png,4,3
sample004805.png,12,1
sample004806.png,9,4
sample004807.png,11,1
sample004808.png,9,0
sample004809.png,1,3
sample004810.png,6,4
sample004812.png,9,4
sample004813.png,10,2
sample004816.png,4,1
sample004817.png,8,0
sample004818.png,9,0
sample004819.png,1,0
sample004821.png,1,3
sample004823.png,8,4
sample004827.png,12,0
sample004828.png,9,0
sample004829.png,0,0
sample004832.png,11,1
sample004834.png,8,1
sample004835.png,0,0
sample004838.png,9,0
sample004839.png,11,2
sample004843.png,2,2
sample004846.png,1,2
sample004847.png,1,0
sample004848.png,12,2
sample004849.png,6,3
sample004850.png,10,1
sample004851.png,3,2
sample004855.png,12,2
sample004856.png,1,4
sample004858.png,1,0
sample004862.png,9,2
sample004866.png,12,1
sample004868.png,6,0
sample004869.png,1,4
sample004870.png,8,3
sample004871.png,0,2
sample004872.png,8,4
sample004873.png,12,4
sample004874.png,1,2
sample004876.png,1,1
sample004878.png,1,3
sample004884.png,1,1
sample004885.png,1,4
sample004886.png,1,1
sample004887.png,4,4
sample004888.png,3,2
sample004889.png,9,2
sample004891.png,9,4
sample004893.png,0,2
sample004894.png,12,4
sample004897.png,8,0
sample004898.png,12,4
sample004899.png,0,4
sample004900.png,7,1
sample004901.png,12,3
sample004903.png,0,0
sample004904.png,0,0
sample004905.png,10,3
sample004906.png,3,3
sample004907.png,10,4
sample004908.png,0,3
sample004909.png,12,4
sample004911.png,0,0
sample004913.png,1,3
sample004914.png,1,0
sample004915.png,10,4
sample004916.png,8,4
sample004918.png,9,0
sample004922.png,1,1
sample004923.png,12,3
sample004924.png,0,0
sample004925.png,10,1
sample004926.png,12,0
sample004927.png,0,2
sample004928.png,1,3
sample004930.png,1,1
sample004932.png,9,1
sample004936.png,7,1
sample004937.png,12,2
sample004938.png,7,3
sample004939.png,9,0
sample004940.png,7,0
sample004943.png,4,1
sample004944.png,1,0
sample004945.png,9,0
sample004947.png,0,3
sample004949.png,8,2
sample004950.png,7,2
sample004952.png,9,3
sample004954.png,7,2
sample004956.png,0,1
sample004957.png,9,0
sample004959.png,0,1
sample004960.png,9,3
sample004961.png,2,2
sample004962.png,1,2
sample004963.png,9,0
sample004964.png,12,1
sample004967.png,0,3
sample004968.png,1,2
sample004970.png,12,4
sample004971.png,10,0
sample004972.png,12,1
sample004973.png,0,3
sample004975.png,9,2
sample004979.png,0,2
sample004980.png,0,2
sample004982.png,0,3
sample004984.png,9,3
sample004985.png,10,1
sample004986.png,0,4
sample004988.png,9,1
sample004989.png,1,3
sample004990.png,0,1
sample004991.png,9,3
sample004992.png,0,0
sample004993.png,9,0
sample004994.png,3,3
sample004996.png,4,0
sample005001.png,0,4
sample005002.png,3,3
sample005008.png,8,1
sample005011.png,1,4
sample005012.png,10,0
sample005015.png,1,3
sample005016.png,3,4
sample005018.png,9,4
sample005020.png,9,3
sample005022.png,1,0
sample005023.png,3,2
sample005026.png,0,4
sample005028.png,8,1
sample005031.png,10,0
sample005032.png,9,3
sample005033.png,9,3
sample005034.png,12,4
sample005035.png,10,1
sample005036.png,9,1
sample005038.png,0,3
sample005039.png,9,3
sample005042.png,9,3
sample005044.png,5,0
sample005045.png,4,1
sample005047.png,8,1
sample005048.png,9,0
sample005049.png,9,4
sample005052.png,9,3
sample005053.png,0,3
sample005054.png,0,0
sample005055.png,8,0
sample005059.png,12,1
sample005060.png,4,2
sample005062.png,8,0
sample005065.png,9,2
sample005067.png,3,3
sample005069.png,0,0
sample005070.png,0,3
sample005071.png,6,4
sample005072.png,9,0
sample005073.png,7,2
sample005074.png,0,3
sample005076.png,7,1
sample005077.png,9,2
sample005078.png,0,1
sample005081.png,3,1
sample005083.png,0,3
sample005085.png,4,1
sample005087.png,1,1
sample005090.png,9,3
sample005091.png,7,2
sample005094.png,9,2
sample005095.png,0,4
sample005096.png,0,3
sample005097.png,3,3
sample005100.png,2,3
sample005102.png,0,3
sample005104.png,8,2
sample005105.png,0,0
sample005106.png,12,4
sample005107.png,3,2
sample005108.png,11,4
sample005110.png,9,4
sample005111.png,12,2
sample005114.png,12,3
sample005115.png,9,2
sample005117.png,6,1
sample005121.png,12,4
sample005122.png,1,2
sample005123.png,7,0
sample005125.png,4,3
sample005126.png,4,2
sample005127.png,8,3
sample005128.png,9,2
sample005129.png,10,0
sample005131.png,4,0
sample005133.png,12,0
sample005134.png,0,1
sample005136.png,3,3
sample005139.png,3,4
sample005140.png,1,3
sample005142.png,12,3
sample005143.png,9,0
sample005145.png,2,0
sample005146.png,5,4
sample005147.png,10,4
sample005148.png,12,0
sample005150.png,9,1
sample005151.png,0,4
sample005154.png,4,0
sample005156.png,2,4
sample005157.png,0,3
sample005159.png,4,3
sample005160.png,9,0
sample005161.png,6,4
sample005163.png,8,0
sample005165.png,12,1
sample005166.png,9,4
sample005167.png,9,4
sample005168.png,12,1
sample005169.png,0,2
sample005174.png,6,2
sample005176.png,12,2
sample005177.png,6,3
sample005178.png,8,3
sample005179.png,0,3
sample005181.png,10,2
sample005182.png,8,1
sample005184.png,1,0
sample005186.png,11,3
sample005187.png,0,3
sample005189.png,0,0
sample005190.png,0,0
sample005193.png,8,1
sample005194.png,6,0
sample005195.png,6,4
sample005196.png,11,0
sample005200.png,9,4
sample005201.png,0,2
sample005202.png,12,1
sample005203.png,0,0
sample005204.png,9,4
sample005205.png,9,3
sample005206.png,6,0
sample005208.png,3,4
sample005210.png,0,4
sample005211.png,0,3
sample005212.png,0,1
sample005214.png,10,1
sample005216.png,12,1
sample005217.png,1,2
sample005218.png,1,0
sample005219.png,9,2
sample005220.png,8,3
sample005221.png,1,3
sample005222.png,10,4
sample005223.png,4,0
sample005225.png,1,1
sample005226.png,2,0
sample005227.png,0,2
sample005228.png,8,0
sample005230.png,1,3
sample005231.png,9,0
sample005232.png,4,1
sample005233.png,9,1
sample005235.png,10,3
sample005236.png,10,1
sample005237.png,9,3
sample005240.png,6,3
sample005241.png,9,1
sample005242.png,9,1
sample005243.png,0,2
sample005244.png,10,2
sample005247.png,9,2
sample005248.png,2,0
sample005250.png,1,0
sample005251.png,0,3
sample005252.png,12,4
sample005253.png,0,4
sample005254.png,0,3
sample005257.png,12,4
sample005258.png,8,3
sample005259.png,1,3
sample005260.png,0,1
sample005261.png,7,1
sample005263.png,1,0
sample005264.png,4,0
sample005265.png,3,1
sample005267.png,0,2
sample005269.png,0,0
sample005271.png,0,0
sample005272.png,1,2
sample005273.png,3,4
sample005274.png,9,1
sample005275.png,9,1
sample005277.png,9,2
sample005279.png,0,1
sample005281.png,0,3
sample005283.png,9,0
sample005284.png,8,1
sample005285.png,8,2
sample005287.png,9,2
sample005288.png,9,2
sample005290.png,9,3
sample005291.png,0,1
sample005292.png,12,3
sample005294.png,9,1
sample005295.png,3,4
sample005296.png,2,4
sample005298.png,1,2
sample005302.png,1,2
sample005304.png,3,1
sample005306.png,0,4
sample005307.png,2,3
sample005308.png,12,4
sample005310.png,6,3
sample005311.png,0,0
sample005313.png,4,4
sample005314.png,3,0
sample005316.png,7,4
sample005321.png,1,0
sample005322.png,6,1
sample005325.png,10,2
sample005327.png,1,0
sample005328.png,1,1
sample005329.png,9,3
sample005330.png,9,4
sample005332.png,9,3
sample005334.png,0,2
sample005335.png,9,0
sample005337.png,3,3
sample005338.png,6,1
sample005339.png,9,0
sample005340.png,9,1
sample005341.png,0,3
sample005342.png,9,3
sample005344.png,10,4
sample005346.png,4,3
sample005347.png,3,4
sample005348.png,4,1
sample005350.png,11,0
sample005352.png,1,2
sample005354.png,9,3
sample005357.png,0,2
sample005358.png,12,1
sample005359.png,6,3
sample005361.png,7,2
sample005362.png,2,0
sample005364.png,1,3
sample005365.png,2,2
sample005366.png,9,3
sample005367.png,10,2
sample005368.png,9,3
sample005370.png,1,2
sample005371.png,9,2
sample005372.png,12,3
sample005373.png,10,2
sample005374.png,8,0
sample005375.png,0,4
sample005380.png,9,3
sample005385.png,1,4
sample005386.png,1,2
sample005387.png,10,0
sample005389.png,0,2
sample005390.png,0,2
sample005394.png,4,1
sample005397.png,1,0
sample005399.png,0,4
sample005401.png,7,1
sample005405.png,1,0
sample005406.png,0,4
sample005407.png,6,0
sample005409.png,9,4
sample005412.png,7,4
sample005413.png,1,3
sample005414.png,0,4
sample005415.png,6,1
sample005416.png,7,4
sample005417.png,5,2
sample005418.png,4,2
sample005419.png,8,3
sample005420.png,7,4
sample005423.png,8,3
sample005425.png,9,2
sample005427.png,8,0
sample005428.png,10,3
sample005430.png,12,0
sample005431.png,7,3
sample005432.png,9,2
sample005435.png,8,4
sample005436.png,6,1
sample005440.png,4,0
sample005441.png,9,4
sample005442.png,1,2
sample005444.png,9,1
sample005445.png,8,2
sample005447.png,9,1
sample005448.png,12,1
sample005449.png,9,0
sample005450.png,9,0
sample005451.png,0,3
sample005452.png,2,1
sample005453.png,7,2
sample005455.png,7,3
sample005456.png,8,4
sample005457.png,3,0
sample005458.png,9,0
sample005459.png,1,2
sample005460.png,4,0
sample005462.png,2,0
sample005463.png,1,1
sample005465.png,0,1
sample005469.png,12,0
sample005471.png,3,1
sample005473.png,3,0
sample005474.png,12,3
sample005475.png,0,1
sample005477.png,3,3
sample005479.png,0,3
sample005481.png,8,3
sample005482.png,9,0
sample005484.png,1,0
sample005485.png,3,2
sample005486.png,12,0
sample005488.png,9,2
sample005489.png,9,0
sample005492.png,9,1
sample005493.png,7,4
sample005496.png,0,0
sample005497.png,1,0
sample005498.png,0,4
sample005502.png,10,0
sample005503.png,2,1
sample005504.png,8,1
sample005505.png,3,0
sample005506.png,0,4
sample005507.png,9,1
sample005510.png,0,2
sample005511.png,10,1
sample005512.png,7,4
sample005513.png,1,3
sample005514.png,12,0
sample005516.png,8,1
sample005517.png,9,4
sample005520.png,6,0
sample005521.png,0,2
sample005523.png,4,3
sample005525.png,0,2
sample005526.png,4,2
sample005527.png,1,0
sample005528.png,0,4
sample005529.png,1,2
sample005530.png,9,2
sample005531.png,7,4
sample005532.png,4,3
sample005533.png,9,3
sample005535.png,9,2
sample005536.png,1,4
sample005537.png,1,4
sample005538.png,12,4
sample005541.png,9,2
sample005545.png,10,1
sample005548.png,3,0
sample005549.png,9,0
sample005550.png,9,2
sample005551.png,0,2
sample005552.png,8,1
sample005554.png,3,4
sample005557.png,0,4
sample005558.png,12,0
sample005559.png,9,4
sample005561.png,9,1
sample005562.png,10,2
sample005563.png,4,3
sample005565.png,9,4
sample005567.png,10,3
sample005568.png,5,3
sample005569.png,8,4
sample005570.png,8,0
sample005571.png,3,1
sample005573.png,1,4
sample005574.png,4,2
sample005575.png,0,2
sample005577.png,9,0
sample005578.png,9,0
sample005579.png,9,1
sample005580.png,1,4
sample005581.png,0,2
sample005583.png,10,2
sample005584.png,9,0
sample005589.png,7,3
sample005591.png,0,2
sample005592.png,0,2
sample005593.png,6,3
sample005594.png,9,2
sample005595.png,12,4
sample005597.png,0,2
sample005599.png,9,4
sample005600.png,2,2
sample005601.png,0,0
sample005602.png,0,4
sample005603.png,8,0
sample005605.png,8,2
sample005609.png,9,1
sample005611.png,3,1
sample005612.png,9,2
sample005617.png,0,0
sample005618.png,0,4
sample005619.png,10,4
sample005620.png,9,4
sample005621.png,4,1
sample005623.png,4,2
sample005624.png,0,0
sample005627.png,12,1
sample005629.png,1,1
sample005630.png,0,4
sample005634.png,8,4
sample005635.png,2,4
sample005636.png,9,3
sample005638.png,1,1
sample005640.png,3,3
sample005643.png,8,0
sample005645.png,1,0
sample005646.png,3,1
sample005649.png,4,4
sample005650.png,0,1
sample005651.png,9,4
sample005652.png,0,4
sample005654.png,9,3
sample005655.png,9,4
sample005656.png,3,3
sample005658.png,4,4
sample005660.png,9,1
sample005662.png,0,2
sample005665.png,8,4
sample005666.png,7,2
sample005668.png,9,2
sample005669.png,12,0
sample005673.png,0,3
sample005675.png,5,4
sample005676.png,3,0
sample005677.png,12,4
sample005680.png,1,2
sample005681.png,4,3
sample005685.png,1,1
sample005686.png,12,0
sample005687.png,9,1
sample005688.png,9,4
sample005689.png,2,4
sample005690.png,9,1
sample005693.png,0,2
sample005694.png,0,1
sample005695.png,11,3
sample005696.png,1,1
sample005697.png,0,3
sample005698.png,2,0
sample005700.png,8,3
sample005701.png,1,3
sample005703.png,9,2
sample005704.png,0,0
sample005707.png,8,3
sample005709.png,3,0
sample005710.png,7,2
sample005711.png,0,4
sample005712.png,0,4
sample005713.png,1,3
sample005714.png,0,3
sample005717.png,8,2
sample005720.png,3,4
sample005721.png,1,3
sample005723.png,2,0
sample005724.png,0,0
sample005725.png,0,4
sample005726.png,0,2
sample005729.png,7,0
sample005731.png,8,2
sample005734.png,1,2
sample005735.png,0,1
sample005737.png,3,3
sample005738.png,0,3
sample005739.png,11,0
sample005743.png,9,0
sample005744.png,0,0
sample005747.png,7,4
sample005750.png,0,2
sample005751.png,0,0
sample005755.png,3,2
sample005757.png,4,4
sample005758.png,2,3
sample005759.png,0,0
sample005762.png,8,0
sample005763.png,9,3
sample005765.png,1,4
sample005766.png,12,1
sample005767.png,9,4
sample005768.png,4,1
sample005769.png,8,1
sample005770.png,0,0
sample005771.png,10,2
sample005773.png,9,1
sample005774.png,1,2
sample005775.png,0,4
sample005776.png,1,1
sample005777.png,1,1
sample005778.png,7,0
sample005779.png,6,1
sample005782.png,8,2
sample005784.png,9,1
sample005785.png,0,4
sample005786.png,12,1
sample005787.png,0,2
sample005789.png,8,4
sample005790.png,10,3
sample005791.png,0,4
sample005794.png,12,2
sample005795.png,12,4
sample005796.png,0,3
sample005797.png,1,4
sample005799.png,1,4
sample005800.png,0,4
sample005802.png,7,4
sample005804.png,3,2
sample005805.png,1,3
sample005806.png,9,2
sample005808.png,0,0
sample005810.png,0,4
sample005811.png,9,2
sample005812.png,1,4
sample005813.png,9,2
sample005815.png,4,2
sample005817.png,1,4
sample005820.png,0,1
sample005822.png,0,0
sample005823.png,0,0
sample005825.png,0,0
sample005827.png,12,0
sample005828.png,0,4
sample005831.png,12,1
sample005832.png,9,3
sample005833.png,11,0
sample005835.png,9,3
sample005837.png,9,3
sample005839.png,3,2
sample005840.png,0,3
sample005843.png,9,4
sample005844.png,8,1
sample005846.png,1,4
sample005848.png,9,3
sample005849.png,4,0
sample005850.png,8,4
sample005854.png,1,3
sample005855.png,9,3
sample005856.png,10,0
sample005857.png,9,2
sample005859.png,3,1
sample005860.png,8,1
sample005861.png,9,2
sample005863.png,4,1
sample005866.png,7,3
sample005867.png,6,2
sample005869.png,0,4
sample005870.png,8,1
sample005871.png,9,3
sample005872.png,11,3
sample005877.png,4,0
sample005878.png,7,1
sample005879.png,12,0
sample005880.png,7,3
sample005881.png,0,0
sample005883.png,9,1
sample005885.png,3,2
sample005886.png,9,2
sample005887.png,8,1
sample005890.png,9,2
sample005892.png,4,4
sample005893.png,9,4
sample005894.png,8,2
sample005895.png,4,3
sample005898.png,9,4
sample005899.png,0,4
sample005900.png,12,2
sample005901.png,9,0
sample005902.png,3,4
sample005904.png,0,4
sample005905.png,8,2
sample005908.png,9,2
sample005909.png,8,0
sample005910.png,0,1
sample005913.png,2,1
sample005914.png,1,3
sample005915.png,9,4
sample005917.png,0,2
sample005918.png,12,3
sample005920.png,12,4
sample005921.png,12,0
sample005922.png,11,3
sample005923.png,0,4
sample005925.png,12,4
sample005926.png,9,4
sample005927.png,12,1
sample005928.png,9,4
sample005929.png,9,2
sample005930.png,9,4
sample005931.png,0,3
sample005933.png,8,4
sample005934.png,12,0
sample005935.png,2,4
sample005936.png,1,1
sample005938.png,0,2
sample005939.png,9,1
sample005941.png,4,2
sample005942.png,9,3
sample005943.png,0,0
sample005944.png,7,4
sample005947.png,9,4
sample005948.png,9,3
sample005949.png,0,4
sample005950.png,9,4
sample005951.png,9,0
sample005952.png,1,0
sample005954.png,9,1
sample005955.png,3,4
sample005956.png,12,2
sample005957.png,9,3
sample005958.png,0,1
sample005959.png,7,0
sample005960.png,7,4
sample005961.png,12,0
sample005962.png,0,4
sample005963.png,2,2
sample005965.png,5,1
sample005966.png,0,1
sample005968.png,9,4
sample005970.png,0,0
sample005971.png,8,1
sample005973.png,0,1
sample005975.png,0,2
sample005976.png,10,2
sample005977.png,5,3
sample005978.png,6,0
sample005979.png,1,1
sample005980.png,4,1
sample005982.png,10,3
sample005983.png,9,1
sample005986.png,4,0
sample005987.png,10,2
sample005990.png,9,3
sample005991.png,0,4
sample005994.png,0,3
sample005995.png,9,2
sample005996.png,10,2
sample005997.png,4,0
sample005998.png,9,4
sample006000.png,0,3
sample006001.png,1,2
sample006003.png,1,0
sample006004.png,8,3
sample006007.png,0,3
sample006008.png,9,3
sample006011.png,12,1
sample006014.png,12,1
sample006015.png,10,3
sample006016.png,1,0
sample006017.png,3,2
sample006020.png,12,4
sample006021.png,8,1
sample006024.png,1,0
sample006025.png,1,4
sample006030.png,4,3
sample006031.png,6,2
sample006032.png,7,4
sample006035.png,12,0
sample006036.png,10,2
sample006037.png,9,2
sample006038.png,8,4
sample006040.png,0,0
sample006042.png,9,1
sample006045.png,4,2
sample006046.png,9,3
sample006047.png,9,3
sample006048.png,9,1
sample006050.png,12,0
sample006052.png,0,3
sample006054.png,9,0
sample006057.png,2,0
sample006058.png,12,2
sample006059.png,2,3
sample006060.png,8,1
sample006061.png,10,2
sample006064.png,12,3
sample006065.png,9,4
sample006067.png,10,0
sample006069.png,1,1
sample006072.png,0,3
sample006073.png,9,0
sample006075.png,8,3
sample006079.png,8,1
sample006080.png,6,2
sample006081.png,0,0
sample006082.png,9,3
sample006083.png,9,1
sample006085.png,4,2
sample006086.png,1,4
sample006087.png,12,1
sample006088.png,7,0
sample006089.png,4,1
sample006090.png,9,2
sample006091.png,1,0
sample006093.png,9,4
sample006095.png,0,1
sample006097.png,9,0
sample006100.png,8,1
sample006102.png,1,1
sample006103.png,0,3
sample006105.png,7,3
sample006106.png,4,2
sample006107.png,12,2
sample006108.png,12,1
sample006111.png,10,1
sample006113.png,12,3
sample006118.png,1,3
sample006119.png,5,3
sample006120.png,11,3
sample006124.png,9,2
sample006125.png,0,4
sample006126.png,12,0
sample006128.png,1,2
sample006129.png,9,1
sample006131.png,9,2
sample006136.png,9,4
sample006139.png,9,1
sample006143.png,1,0
sample006145.png,1,3
sample006146.png,7,0
sample006147.png,8,0
sample006148.png,0,3
sample006149.png,8,3
sample006151.png,0,4
sample006152.png,12,4
sample006153.png,12,1
sample006155.png,3,0
sample006160.png,11,1
sample006161.png,1,0
sample006162.png,9,1
sample006163.png,6,1
sample006165.png,4,2
sample006167.png,12,0
sample006169.png,9,1
sample006170.png,11,1
sample006172.png,1,4
sample006174.png,0,3
sample006175.png,8,3
sample006176.png,0,4
sample006177.png,0,1
sample006178.png,1,2
sample006179.png,1,1
sample006180.png,1,3
sample006181.png,8,4
sample006184.png,12,2
sample006187.png,4,2
sample006188.png,9,0
sample006190.png,9,4
sample006192.png,3,2
sample006193.png,11,1
sample006195.png,0,0
sample006196.png,9,1
sample006197.png,12,4
sample006198.png,9,0
sample006200.png,9,0
sample006201.png,12,4
sample006202.png,1,1
sample006203.png,10,3
sample006204.png,8,2
sample006206.png,0,0
sample006207.png,0,2
sample006208.png,9,0
sample006213.png,1,1
sample006215.png,8,4
sample006216.png,3,1
sample006219.png,0,3
sample006220.png,7,1
sample006222.png,9,1
sample006225.png,9,1
sample006226.png,0,3
sample006229.png,7,0
sample006232.png,9,2
sample006233.png,12,0
sample006234.png,2,0
sample006235.png,10,0
sample006238.png,3,0
sample006239.png,12,4
sample006240.png,9,4
sample006241.png,11,4
sample006243.png,0,3
sample006248.png,9,0
sample006250.png,0,0
sample006252.png,12,2
sample006254.png,8,0
sample006255.png,0,4
sample006257.png,9,4
sample006258.png,9,0
sample006260.png,12,3
sample006264.png,6,3
sample006266.png,2,0
sample006267.png,12,2
sample006268.png,8,4
sample006269.png,1,4
sample006272.png,1,4
sample006273.png,6,2
sample006276.png,2,0
sample006279.png,9,2
sample006280.png,9,0
sample006281.png,9,0
sample006282.png,9,3
sample006284.png,1,2
sample006290.png,0,2
sample006291.png,12,0
sample006293.png,2,0
sample006294.png,1,1
sample006296.png,10,1
sample006297.png,9,2
sample006299.png,9,2
sample006301.png,0,4
sample006305.png,2,4
sample006307.png,8,2
sample006309.png,3,4
sample006311.png,10,1
sample006312.png,8,3
sample006313.png,0,0
sample006314.png,12,4
sample006316.png,9,2
sample006317.png,0,1
sample006318.png,4,1
sample006320.png,11,1
sample006321.png,0,4
sample006323.png,4,0
sample006324.png,0,2
sample006325.png,9,3
sample006326.png,10,0
sample006327.png,3,2
sample006328.png,10,0
sample006330.png,4,0
sample006331.png,0,1
sample006332.png,9,0
sample006333.png,4,2
sample006335.png,0,2
sample006337.png,1,2
sample006341.png,9,2
sample006342.png,9,3
sample006343.png,5,3
sample006344.png,0,0
sample006346.png,0,4
sample006347.png,8,3
sample006348.png,12,3
sample006350.png,10,3
sample006351.png,3,3
sample006352.png,12,2
sample006355.png,8,2
sample006356.png,5,2
sample006358.png,3,0
sample006359.png,9,0
sample006360.png,9,3
sample006361.png,8,2
sample006363.png,1,4
sample006366.png,9,4
sample006367.png,1,3
sample006368.png,10,3
sample006369.png,9,2
sample006370.png,1,0
sample006371.png,4,3
sample006372.png,2,2
sample006373.png,0,3
sample006375.png,2,1
sample006376.png,9,3
sample006378.png,0,2
sample006381.png,12,4
sample006383.png,4,4
sample006384.png,0,1
sample006386.png,10,4
sample006389.png,0,2
sample006390.png,8,1
sample006391.png,1,4
sample006392.png,9,3
sample006399.png,9,0
sample006400.png,3,3
sample006401.png,9,0
sample006402.png,9,2
sample006404.png,8,3
sample006405.png,8,3
sample006406.png,0,3
sample006408.png,9,4
sample006409.png,3,3
sample006411.png,6,1
sample006413.png,9,2
sample006414.png,0,1
sample006415.png,8,2
sample006416.png,4,0
sample006417.png,6,2
sample006420.png,9,3
sample006423.png,9,4
sample006427.png,12,1
sample006428.png,9,2
sample006430.png,0,1
sample006432.png,0,0
sample006433.png,1,4
sample006435.png,9,4
sample006440.png,12,0
sample006442.png,1,2
sample006443.png,0,4
sample006444.png,4,0
sample006445.png,12,1
sample006446.png,10,4
sample006447.png,4,0
sample006450.png,9,3
sample006451.png,8,2
sample006452.png,8,2
sample006453.png,1,3
sample006454.png,1,3
sample006456.png,3,2
sample006457.png,10,2
sample006458.png,3,0
sample006459.png,1,4
sample006460.png,3,4
sample006461.png,0,3
sample006462.png,9,3
sample006465.png,12,2
sample006466.png,8,3
sample006471.png,5,1
sample006473.png,9,4
sample006476.png,4,4
sample006477.png,7,0
sample006478.png,9,2
sample006479.png,7,4
sample006481.png,0,0
sample006482.png,9,0
sample006483.png,9,4
sample006486.png,9,3
sample006487.png,2,2
sample006489.png,9,2
sample006490.png,6,3
sample006491.png,12,2
sample006493.png,3,0
sample006494.png,9,1
sample006496.png,9,0
sample006497.png,4,1
sample006499.png,11,1
sample006500.png,1,0
sample006501.png,12,3
sample006502.png,8,4
sample006503.png,8,4
sample006504.png,9,3
sample006505.png,1,1
sample006506.png,6,1
sample006508.png,9,3
sample006509.png,7,2
sample006510.png,10,3
sample006513.png,11,1
sample006514.png,6,2
sample006515.png,12,3
sample006516.png,6,0
sample006517.png,0,3
sample006518.png,6,1
sample006519.png,0,1
sample006521.png,9,2
sample006522.png,12,3
sample006525.png,9,3
sample006527.png,3,4
sample006528.png,9,1
sample006529.png,0,4
sample006531.png,12,3
sample006532.png,9,3
sample006533.png,0,4
sample006534.png,9,3
sample006535.png,1,1
sample006536.png,7,2
sample006537.png,5,0
sample006539.png,2,2
sample006540.png,9,1
sample006542.png,9,0
sample006544.png,1,1
sample006545.png,12,1
sample006546.png,10,4
sample006547.png,12,0
sample006550.png,8,2
sample006552.png,1,1
sample006554.png,9,3
sample006556.png,6,4
sample006558.png,6,3
sample006559.png,9,3
sample006562.png,0,0
sample006563.png,1,0
sample006565.png,4,4
sample006567.png,2,3
sample006568.png,0,3
sample006569.png,7,2
sample006572.png,4,2
sample006573.png,9,3
sample006575.png,8,0
sample006576.png,8,4
sample006577.png,1,1
sample006578.png,9,4
sample006581.png,4,4
sample006583.png,9,3
sample006585.png,4,4
sample006586.png,7,0
sample006587.png,12,2
sample006588.png,3,3
sample006591.png,11,0
sample006592.png,9,1
sample006593.png,0,4
sample006594.png,9,1
sample006596.png,1,3
sample006597.png,9,2
sample006598.png,9,2
sample006599.png,1,4
sample006600.png,9,0
sample006601.png,0,3
sample006602.png,9,0
sample006603.png,1,4
sample006608.png,8,1
sample006609.png,3,1
sample006610.png,9,0
sample006611.png,8,1
sample006612.png,6,1
sample006613.png,7,0
sample006617.png,8,3
sample006618.png,10,1
sample006619.png,9,0
sample006620.png,12,3
sample006622.png,0,0
sample006624.png,12,2
sample006625.png,7,0
sample006627.png,1,1
sample006628.png,1,3
sample006629.png,1,4
sample006630.png,1,2
sample006631.png,12,1
sample006632.png,12,1
sample006633.png,8,2
sample006634.png,10,2
sample006635.png,9,4
sample006636.png,3,3
sample006640.png,9,4
sample006641.png,9,1
sample006645.png,12,0
sample006646.png,9,2
sample006649.png,5,0
sample006650.png,9,0
sample006651.png,12,4
sample006653.png,7,4
sample006654.png,1,1
sample006656.png,2,4
sample006658.png,0,4
sample006662.png,0,4
sample006664.png,3,2
sample006665.png,0,1
sample006666.png,9,3
sample006667.png,3,1
sample006669.png,12,2
sample006670.png,9,2
sample006672.png,12,2
sample006673.png,8,1
sample006675.png,6,4
sample006676.png,0,1
sample006677.png,9,4
sample006678.png,4,4
sample006680.png,9,3
sample006681.png,9,0
sample006682.png,0,1
sample006683.png,1,4
sample006684.png,4,3
sample006686.png,12,0
sample006687.png,0,4
sample006689.png,1,4
sample006691.png,7,1
sample006692.png,8,4
sample006693.png,1,2
sample006694.png,0,3
sample006695.png,9,2
sample006696.png,9,4
sample006697.png,5,3
sample006698.png,0,0
sample006699.png,12,0
sample006701.png,7,4
sample006702.png,3,0
sample006703.png,9,1
sample006704.png,7,3
sample006706.png,12,0
sample006707.png,12,1
sample006708.png,9,4
sample006709.png,9,4
sample006710.png,3,3
sample006713.png,8,3
sample006714.png,0,4
sample006715.png,7,0
sample006716.png,7,4
sample006717.png,4,3
sample006718.png,9,0
