image_id,class,fold
handwritten_Thai_008_014_008.png,Thai,1
handwritten_Thai_008_014_009.png,Thai,4
handwritten_Thai_008_014_010.png,Thai,3
handwritten_Thai_008_014_011.png,Thai,2
handwritten_Thai_008_014_012.png,Thai,0
handwritten_Thai_008_014_013.png,Thai,1
handwritten_Thai_008_014_014.png,Thai,4
handwritten_Thai_008_015_001.png,Thai,3
handwritten_Thai_008_016_001.png,Thai,4
handwritten_Thai_008_016_002.png,Thai,1
handwritten_Thai_008_016_003.png,Thai,4
handwritten_Thai_008_016_004.png,Thai,3
handwritten_Thai_008_016_005.png,Thai,2
handwritten_Thai_008_016_006.png,Thai,0
handwritten_Thai_008_016_007.png,Thai,3
handwritten_Thai_008_016_008.png,Thai,3
handwritten_Thai_008_016_009.png,Thai,2
handwritten_Thai_008_016_010.png,Thai,1
handwritten_Thai_008_016_011.png,Thai,1
handwritten_Thai_008_016_012.png,Thai,3
handwritten_Thai_008_016_013.png,Thai,3
handwritten_Thai_008_016_014.png,Thai,0
handwritten_Thai_008_017_001.png,Thai,0
handwritten_Thai_008_017_002.png,Thai,1
handwritten_Thai_008_017_003.png,Thai,2
handwritten_Thai_008_017_004.png,Thai,4
handwritten_Thai_008_017_005.png,Thai,1
handwritten_Thai_008_017_006.png,Thai,4
handwritten_Thai_008_017_007.png,Thai,3
handwritten_Thai_008_017_008.png,Thai,0
handwritten_Thai_008_017_009.png,Thai,0
handwritten_Thai_008_017_010.png,Thai,3
handwritten_Thai_008_017_011.png,Thai,3
handwritten_Thai_008_017_012.png,Thai,2
handwritten_Thai_008_018_001.png,Thai,2
handwritten_Thai_008_018_002.png,Thai,1
handwritten_Thai_008_018_003.png,Thai,3
handwritten_Thai_008_018_004.png,Thai,3
handwritten_Thai_008_018_005.png,Thai,4
handwritten_Thai_008_018_006.png,Thai,4
handwritten_Thai_008_018_007.png,Thai,1
handwritten_Thai_008_018_008.png,Thai,3
handwritten_Thai_008_018_009.png,Thai,3
handwritten_Thai_008_018_010.png,Thai,0
handwritten_Thai_008_019_001.png,Thai,0
handwritten_Thai_008_019_002.png,Thai,2
handwritten_Thai_008_019_003.png,Thai,2
handwritten_Thai_008_019_004.png,Thai,1
handwritten_Thai_008_019_005.png,Thai,4
handwritten_Thai_008_019_006.png,Thai,3
handwritten_Thai_008_019_007.png,Thai,1
handwritten_Thai_008_019_008.png,Thai,1
handwritten_Thai_008_019_009.png,Thai,2
handwritten_Thai_008_020_001.png,Thai,2
handwritten_Thai_008_020_002.png,Thai,2
handwritten_Thai_008_020_003.png,Thai,4
handwritten_Thai_008_020_004.png,Thai,3
handwritten_Thai_008_020_005.png,Thai,0
handwritten_Thai_008_020_006.png,Thai,2
handwritten_Thai_008_020_007.png,Thai,2
handwritten_Thai_008_020_008.png,Thai,3
handwritten_Thai_008_020_009.png,Thai,3
handwritten_Thai_008_020_010.png,Thai,0
handwritten_Thai_008_020_011.png,Thai,1
handwritten_Thai_008_020_012.png,Thai,2
handwritten_Thai_008_020_013.png,Thai,3
handwritten_Thai_008_020_014.png,Thai,1
handwritten_Thai_008_020_015.png,Thai,4
handwritten_Thai_008_020_016.png,Thai,0
handwritten_Thai_008_020_017.png,Thai,1
handwritten_Thai_009_001_001.png,Thai,0
handwritten_Thai_009_001_002.png,Thai,2
handwritten_Thai_009_001_003.png,Thai,2
handwritten_Thai_009_001_004.png,Thai,4
handwritten_Thai_009_001_005.png,Thai,4
handwritten_Thai_009_001_006.png,Thai,2
handwritten_Thai_009_001_007.png,Thai,0
handwritten_Thai_009_002_001.png,Thai,1
handwritten_Thai_009_002_002.png,Thai,1
handwritten_Thai_009_002_003.png,Thai,2
handwritten_Thai_009_002_004.png,Thai,3
handwritten_Thai_009_002_005.png,Thai,0
handwritten_Thai_009_002_006.png,Thai,4
handwritten_Thai_009_002_007.png,Thai,3
handwritten_Thai_009_002_008.png,Thai,0
handwritten_Thai_009_002_009.png,Thai,0
handwritten_Thai_009_002_010.png,Thai,0
handwritten_Thai_009_003_001.png,Thai,0
handwritten_Thai_009_003_002.png,Thai,2
handwritten_Thai_009_003_003.png,Thai,2
handwritten_Thai_009_003_004.png,Thai,1
handwritten_Thai_009_003_005.png,Thai,4
handwritten_Thai_009_003_006.png,Thai,3
handwritten_Thai_009_003_007.png,Thai,0
handwritten_Thai_009_003_008.png,Thai,0
handwritten_Thai_009_004_001.png,Thai,0
handwritten_Thai_009_004_002.png,Thai,3
handwritten_Thai_009_004_003.png,Thai,2
handwritten_Thai_009_004_004.png,Thai,3
handwritten_Thai_009_004_005.png,Thai,0
handwritten_Thai_009_004_006.png,Thai,0
handwritten_Thai_009_004_007.png,Thai,3
handwritten_Thai_009_004_008.png,Thai,3
handwritten_Thai_009_004_009.png,Thai,1
handwritten_Thai_009_004_010.png,Thai,1
handwritten_Thai_009_005_001.png,Thai,0
handwritten_Thai_009_005_002.png,Thai,0
handwritten_Thai_009_005_003.png,Thai,0
handwritten_Thai_009_005_004.png,Thai,4
handwritten_Thai_009_005_005.png,Thai,2
handwritten_Thai_009_005_006.png,Thai,0
handwritten_Thai_009_005_007.png,Thai,1
handwritten_Thai_009_005_008.png,Thai,3
handwritten_Thai_009_005_009.png,Thai,3
handwritten_Thai_009_005_010.png,Thai,0
handwritten_Thai_009_005_011.png,Thai,4
handwritten_Thai_009_005_012.png,Thai,4
handwritten_Thai_009_005_013.png,Thai,0
handwritten_Thai_009_005_014.png,Thai,4
handwritten_Thai_009_005_015.png,Thai,1
handwritten_Thai_009_005_016.png,Thai,0
handwritten_Thai_009_006_001.png,Thai,2
handwritten_Thai_009_006_002.png,Thai,3
handwritten_Thai_009_006_003.png,Thai,2
handwritten_Thai_009_007_001.png,Thai,1
handwritten_Thai_009_007_002.png,Thai,3
handwritten_Thai_009_007_003.png,Thai,4
handwritten_Thai_009_007_004.png,Thai,1
handwritten_Thai_009_007_005.png,Thai,2
handwritten_Thai_009_007_006.png,Thai,4
handwritten_Thai_009_007_007.png,Thai,2
handwritten_Thai_009_007_008.png,Thai,0
handwritten_Thai_009_007_009.png,Thai,0
handwritten_Thai_009_007_010.png,Thai,0
handwritten_Thai_009_007_011.png,Thai,2
handwritten_Thai_009_007_012.png,Thai,2
handwritten_Thai_009_007_013.png,Thai,0
handwritten_Thai_009_007_014.png,Thai,3
handwritten_Thai_009_007_015.png,Thai,3
handwritten_Thai_009_007_016.png,Thai,4
handwritten_Thai_009_008_001.png,Thai,1
handwritten_Thai_009_009_001.png,Thai,0
handwritten_Thai_009_009_002.png,Thai,3
handwritten_Thai_009_009_003.png,Thai,3
handwritten_Thai_009_009_004.png,Thai,0
handwritten_Thai_009_009_005.png,Thai,3
handwritten_Thai_009_009_006.png,Thai,2
handwritten_Thai_009_009_007.png,Thai,2
handwritten_Thai_009_009_008.png,Thai,0
handwritten_Thai_009_009_009.png,Thai,2
handwritten_Thai_009_009_010.png,Thai,1
handwritten_Thai_009_010_001.png,Thai,1
handwritten_Thai_009_010_002.png,Thai,4
handwritten_Thai_009_010_003.png,Thai,4
handwritten_Thai_009_010_004.png,Thai,1
handwritten_Thai_009_010_005.png,Thai,2
handwritten_Thai_009_011_001.png,Thai,0
handwritten_Thai_009_011_002.png,Thai,1
handwritten_Thai_009_011_003.png,Thai,2
handwritten_Thai_009_011_004.png,Thai,0
handwritten_Thai_009_011_005.png,Thai,3
handwritten_Thai_009_011_006.png,Thai,1
handwritten_Thai_009_011_007.png,Thai,2
handwritten_Thai_009_011_008.png,Thai,1
handwritten_Thai_009_011_009.png,Thai,1
handwritten_Thai_009_011_010.png,Thai,3
handwritten_Thai_009_011_011.png,Thai,4
handwritten_Thai_009_012_001.png,Thai,2
handwritten_Thai_009_013_001.png,Thai,4
handwritten_Thai_009_013_002.png,Thai,1
handwritten_Thai_009_013_003.png,Thai,4
handwritten_Thai_009_013_004.png,Thai,2
handwritten_Thai_009_013_005.png,Thai,1
handwritten_Thai_009_013_006.png,Thai,0
handwritten_Thai_009_013_007.png,Thai,1
handwritten_Thai_009_013_008.png,Thai,4
handwritten_Thai_009_013_009.png,Thai,4
handwritten_Thai_009_013_010.png,Thai,4
handwritten_Thai_009_013_011.png,Thai,4
handwritten_Thai_009_013_012.png,Thai,1
handwritten_Thai_009_014_001.png,Thai,3
handwritten_Thai_009_014_002.png,Thai,1
handwritten_Thai_009_014_003.png,Thai,4
handwritten_Thai_009_014_004.png,Thai,0
handwritten_Thai_009_014_005.png,Thai,0
handwritten_Thai_009_014_006.png,Thai,0
handwritten_Thai_009_014_007.png,Thai,0
handwritten_Thai_009_014_008.png,Thai,0
handwritten_Thai_009_014_009.png,Thai,0
handwritten_Thai_009_014_010.png,Thai,0
handwritten_Thai_009_014_011.png,Thai,2
handwritten_Thai_009_014_012.png,Thai,0
handwritten_Thai_009_014_013.png,Thai,1
handwritten_Thai_009_015_001.png,Thai,1
handwritten_Thai_009_015_002.png,Thai,4
handwritten_Thai_009_015_003.png,Thai,2
handwritten_Thai_009_015_004.png,Thai,0
handwritten_Thai_009_015_005.png,Thai,1
handwritten_Thai_009_015_006.png,Thai,2
handwritten_Thai_009_015_007.png,Thai,2
handwritten_Thai_009_015_008.png,Thai,0
handwritten_Thai_009_015_009.png,Thai,3
handwritten_Thai_009_015_010.png,Thai,2
handwritten_Thai_009_015_011.png,Thai,3
handwritten_Thai_009_016_001.png,Thai,2
handwritten_Thai_009_016_002.png,Thai,0
handwritten_Thai_009_016_003.png,Thai,1
handwritten_Thai_009_016_004.png,Thai,2
handwritten_Thai_009_016_005.png,Thai,2
handwritten_Thai_009_016_006.png,Thai,4
handwritten_Thai_009_016_007.png,Thai,3
handwritten_Thai_009_016_008.png,Thai,1
handwritten_Thai_009_016_009.png,Thai,3
handwritten_Thai_009_016_010.png,Thai,3
handwritten_Thai_009_016_011.png,Thai,2
handwritten_Thai_009_016_012.png,Thai,0
handwritten_Thai_009_016_013.png,Thai,3
handwritten_Thai_009_017_001.png,Thai,4
handwritten_Thai_009_017_002.png,Thai,3
handwritten_Thai_009_017_003.png,Thai,0
handwritten_Thai_009_017_004.png,Thai,1
handwritten_Thai_009_017_005.png,Thai,2
handwritten_Thai_009_018_001.png,Thai,4
handwritten_Thai_009_018_002.png,Thai,2
handwritten_Thai_009_018_003.png,Thai,2
handwritten_Thai_009_018_004.png,Thai,3
handwritten_Thai_009_018_005.png,Thai,0
handwritten_Thai_009_018_006.png,Thai,2
handwritten_Thai_009_018_007.png,Thai,2
handwritten_Thai_009_018_008.png,Thai,0
handwritten_Thai_009_018_009.png,Thai,1
handwritten_Thai_009_019_001.png,Thai,2
handwritten_Thai_009_019_002.png,Thai,3
handwritten_Thai_009_019_003.png,Thai,2
handwritten_Thai_009_019_004.png,Thai,3
handwritten_Thai_009_019_005.png,Thai,2
handwritten_Thai_009_019_006.png,Thai,1
handwritten_Thai_009_019_007.png,Thai,0
handwritten_Thai_009_019_008.png,Thai,1
handwritten_Thai_009_019_009.png,Thai,2
handwritten_Thai_009_019_010.png,Thai,0
handwritten_Thai_009_019_011.png,Thai,3
handwritten_Thai_009_019_012.png,Thai,3
handwritten_Thai_009_019_013.png,Thai,1
handwritten_Thai_010_001_001.png,Thai,4
handwritten_Thai_010_001_002.png,Thai,4
handwritten_Thai_010_001_003.png,Thai,4
handwritten_Thai_010_001_004.png,Thai,2
handwritten_Thai_010_001_005.png,Thai,2
handwritten_Thai_010_001_006.png,Thai,1
handwritten_Thai_010_001_007.png,Thai,1
handwritten_Thai_010_001_008.png,Thai,2
handwritten_Thai_010_001_009.png,Thai,4
handwritten_Thai_010_001_010.png,Thai,4
handwritten_Thai_010_002_001.png,Thai,2
handwritten_Thai_010_002_002.png,Thai,3
handwritten_Thai_010_002_003.png,Thai,0
handwritten_Thai_010_002_004.png,Thai,0
handwritten_Thai_010_002_005.png,Thai,3
handwritten_Thai_010_002_006.png,Thai,2
handwritten_Thai_010_002_007.png,Thai,1
handwritten_Thai_010_002_008.png,Thai,2
handwritten_Thai_010_002_009.png,Thai,1
handwritten_Thai_010_003_001.png,Thai,0
handwritten_Thai_010_003_002.png,Thai,3
handwritten_Thai_010_003_003.png,Thai,4
handwritten_Thai_010_003_004.png,Thai,2
handwritten_Thai_010_003_005.png,Thai,0
handwritten_Thai_010_003_006.png,Thai,2
handwritten_Thai_010_004_001.png,Thai,0
handwritten_Thai_010_004_002.png,Thai,3
handwritten_Thai_010_004_003.png,Thai,3
handwritten_Thai_010_004_004.png,Thai,1
handwritten_Thai_010_004_005.png,Thai,0
handwritten_Thai_010_004_006.png,Thai,4
handwritten_Thai_010_004_007.png,Thai,2
handwritten_Thai_010_004_008.png,Thai,1
handwritten_Thai_010_004_009.png,Thai,4
handwritten_Thai_010_005_001.png,Thai,0
handwritten_Thai_010_005_002.png,Thai,2
handwritten_Thai_010_005_003.png,Thai,0
handwritten_Thai_010_005_004.png,Thai,4
handwritten_Thai_010_005_005.png,Thai,0
handwritten_Thai_010_005_006.png,Thai,3
handwritten_Thai_010_005_007.png,Thai,2
handwritten_Thai_010_005_008.png,Thai,0
handwritten_Thai_010_005_009.png,Thai,0
handwritten_Thai_010_005_010.png,Thai,0
handwritten_Thai_010_005_011.png,Thai,2
handwritten_Thai_010_005_012.png,Thai,3
handwritten_Thai_010_005_013.png,Thai,4
handwritten_Thai_010_005_014.png,Thai,1
handwritten_Thai_010_005_015.png,Thai,0
handwritten_Thai_010_006_001.png,Thai,4
handwritten_Thai_010_006_002.png,Thai,2
handwritten_Thai_010_006_003.png,Thai,2
handwritten_Thai_010_006_004.png,Thai,1
handwritten_Thai_010_006_005.png,Thai,1
handwritten_Thai_010_006_006.png,Thai,3
handwritten_Thai_010_006_007.png,Thai,2
handwritten_Thai_010_006_008.png,Thai,4
handwritten_Thai_010_006_009.png,Thai,1
handwritten_Thai_010_006_010.png,Thai,1
handwritten_Thai_010_006_011.png,Thai,1
handwritten_Thai_010_006_012.png,Thai,0
handwritten_Thai_010_006_013.png,Thai,0
handwritten_Thai_010_006_014.png,Thai,1
handwritten_Thai_010_006_015.png,Thai,1
handwritten_Thai_010_006_016.png,Thai,3
handwritten_Thai_010_006_017.png,Thai,3
handwritten_Thai_010_007_001.png,Thai,0
handwritten_Thai_010_007_002.png,Thai,0
handwritten_Thai_010_007_003.png,Thai,3
handwritten_Thai_010_007_004.png,Thai,3
handwritten_Thai_010_007_005.png,Thai,0
handwritten_Thai_010_007_006.png,Thai,4
handwritten_Thai_010_007_007.png,Thai,4
handwritten_Thai_010_007_008.png,Thai,2
handwritten_Thai_010_008_001.png,Thai,1
handwritten_Thai_010_008_002.png,Thai,4
handwritten_Thai_010_008_003.png,Thai,4
handwritten_Thai_010_008_004.png,Thai,0
handwritten_Thai_010_008_005.png,Thai,2
handwritten_Thai_010_009_001.png,Thai,0
handwritten_Thai_010_009_002.png,Thai,0
handwritten_Thai_010_009_003.png,Thai,0
handwritten_Thai_010_009_004.png,Thai,3
handwritten_Thai_010_009_005.png,Thai,2
handwritten_Thai_010_009_006.png,Thai,3
handwritten_Thai_010_009_007.png,Thai,4
handwritten_Thai_010_009_008.png,Thai,3
handwritten_Thai_010_009_009.png,Thai,1
handwritten_Thai_010_009_010.png,Thai,1
handwritten_Thai_010_009_011.png,Thai,3
handwritten_Thai_010_009_012.png,Thai,2
handwritten_Thai_010_009_013.png,Thai,3
handwritten_Thai_010_009_014.png,Thai,3
handwritten_Thai_010_009_015.png,Thai,2
handwritten_Thai_010_010_001.png,Thai,3
handwritten_Thai_010_010_002.png,Thai,1
handwritten_Thai_010_010_003.png,Thai,4
handwritten_Thai_010_010_004.png,Thai,3
handwritten_Thai_010_010_005.png,Thai,0
handwritten_Thai_010_010_006.png,Thai,2
handwritten_Thai_010_010_007.png,Thai,2
handwritten_Thai_010_010_008.png,Thai,1
handwritten_Thai_010_010_009.png,Thai,2
handwritten_Thai_010_010_010.png,Thai,3
handwritten_Thai_010_010_011.png,Thai,2
handwritten_Thai_010_011_001.png,Thai,0
handwritten_Thai_010_011_002.png,Thai,0
handwritten_Thai_010_011_003.png,Thai,3
handwritten_Thai_010_011_004.png,Thai,2
handwritten_Thai_010_011_005.png,Thai,3
handwritten_Thai_010_011_006.png,Thai,2
handwritten_Thai_010_011_007.png,Thai,0
handwritten_Thai_010_011_008.png,Thai,4
handwritten_Thai_010_011_009.png,Thai,0
handwritten_Thai_010_011_010.png,Thai,3
handwritten_Thai_010_011_011.png,Thai,2
handwritten_Thai_010_011_012.png,Thai,2
handwritten_Thai_010_011_013.png,Thai,1
handwritten_Thai_010_011_014.png,Thai,2
handwritten_Thai_010_012_001.png,Thai,2
handwritten_Thai_010_012_002.png,Thai,3
handwritten_Thai_010_012_003.png,Thai,0
handwritten_Thai_010_012_004.png,Thai,1
handwritten_Thai_010_012_005.png,Thai,2
handwritten_Thai_010_012_006.png,Thai,4
handwritten_Thai_010_012_007.png,Thai,0
handwritten_Thai_010_012_008.png,Thai,0
handwritten_Thai_010_012_009.png,Thai,0
handwritten_Thai_010_012_010.png,Thai,0
handwritten_Thai_010_012_011.png,Thai,1
handwritten_Thai_010_013_001.png,Thai,4
handwritten_Thai_010_013_002.png,Thai,4
handwritten_Thai_010_013_003.png,Thai,4
handwritten_Thai_010_013_004.png,Thai,0
handwritten_Thai_010_013_005.png,Thai,2
handwritten_Thai_010_013_006.png,Thai,1
handwritten_Thai_010_013_007.png,Thai,0
handwritten_Thai_010_013_008.png,Thai,0
handwritten_Thai_010_013_009.png,Thai,0
handwritten_Thai_010_013_010.png,Thai,3
handwritten_Thai_010_013_011.png,Thai,4
handwritten_Thai_010_013_012.png,Thai,3
handwritten_Thai_010_013_013.png,Thai,4
handwritten_Thai_010_013_014.png,Thai,2
handwritten_Thai_010_013_015.png,Thai,3
handwritten_Thai_010_013_016.png,Thai,0
handwritten_Thai_010_014_001.png,Thai,0
handwritten_Thai_010_014_002.png,Thai,3
handwritten_Thai_010_014_003.png,Thai,0
handwritten_Thai_010_015_001.png,Thai,3
handwritten_Thai_010_015_002.png,Thai,1
handwritten_Thai_010_015_003.png,Thai,4
handwritten_Thai_010_015_004.png,Thai,3
handwritten_Thai_010_015_005.png,Thai,1
handwritten_Thai_010_015_006.png,Thai,2
handwritten_Thai_010_015_007.png,Thai,2
handwritten_Thai_010_015_008.png,Thai,1
handwritten_Thai_010_015_009.png,Thai,3
handwritten_Thai_010_016_001.png,Thai,1
handwritten_Thai_010_016_002.png,Thai,2
handwritten_Thai_010_016_003.png,Thai,4
handwritten_Thai_010_016_004.png,Thai,0
handwritten_Thai_010_016_005.png,Thai,1
handwritten_Thai_010_016_006.png,Thai,1
handwritten_Thai_010_016_007.png,Thai,2
handwritten_Thai_010_016_008.png,Thai,1
handwritten_Thai_010_016_009.png,Thai,2
handwritten_Thai_010_016_010.png,Thai,4
handwritten_Thai_010_016_011.png,Thai,1
handwritten_Thai_010_016_012.png,Thai,1
handwritten_Thai_011_001_001.png,Thai,4
handwritten_Thai_011_001_002.png,Thai,3
handwritten_Thai_011_001_003.png,Thai,0
handwritten_Thai_011_001_004.png,Thai,1
handwritten_Thai_011_001_005.png,Thai,4
handwritten_Thai_011_001_006.png,Thai,4
handwritten_Thai_011_001_007.png,Thai,1
handwritten_Thai_011_001_008.png,Thai,2
handwritten_Thai_011_001_009.png,Thai,0
handwritten_Thai_011_001_010.png,Thai,2
handwritten_Thai_011_002_001.png,Thai,3
handwritten_Thai_011_002_002.png,Thai,0
handwritten_Thai_011_002_003.png,Thai,0
handwritten_Thai_011_002_004.png,Thai,0
handwritten_Thai_011_002_005.png,Thai,1
handwritten_Thai_011_002_006.png,Thai,2
handwritten_Thai_011_002_007.png,Thai,4
handwritten_Thai_011_002_008.png,Thai,4
handwritten_Thai_011_002_009.png,Thai,1
handwritten_Thai_011_002_010.png,Thai,3
handwritten_Thai_011_002_011.png,Thai,0
handwritten_Thai_011_002_012.png,Thai,1
handwritten_Thai_011_003_001.png,Thai,2
handwritten_Thai_011_003_002.png,Thai,1
handwritten_Thai_011_003_003.png,Thai,4
handwritten_Thai_011_003_004.png,Thai,0
handwritten_Thai_011_003_005.png,Thai,2
handwritten_Thai_011_003_006.png,Thai,2
handwritten_Thai_011_003_007.png,Thai,0
handwritten_Thai_011_003_008.png,Thai,2
handwritten_Thai_011_003_009.png,Thai,2
handwritten_Thai_011_003_010.png,Thai,1
handwritten_Thai_011_004_001.png,Thai,3
handwritten_Thai_011_004_002.png,Thai,2
handwritten_Thai_011_004_003.png,Thai,4
handwritten_Thai_011_004_004.png,Thai,0
handwritten_Thai_011_004_005.png,Thai,3
handwritten_Thai_011_004_006.png,Thai,3
handwritten_Thai_011_004_007.png,Thai,0
handwritten_Thai_011_004_008.png,Thai,4
handwritten_Thai_011_004_009.png,Thai,3
handwritten_Thai_011_004_010.png,Thai,4
handwritten_Thai_011_004_011.png,Thai,4
handwritten_Thai_011_004_012.png,Thai,4
handwritten_Thai_011_004_013.png,Thai,1
handwritten_Thai_011_004_014.png,Thai,3
handwritten_Thai_011_005_001.png,Thai,2
handwritten_Thai_011_005_002.png,Thai,1
handwritten_Thai_011_005_003.png,Thai,1
handwritten_Thai_011_005_004.png,Thai,2
handwritten_Thai_011_005_005.png,Thai,3
handwritten_Thai_011_005_006.png,Thai,4
handwritten_Thai_011_005_007.png,Thai,0
handwritten_Thai_011_005_008.png,Thai,0
handwritten_Thai_011_005_009.png,Thai,0
handwritten_Thai_011_005_010.png,Thai,2
handwritten_Thai_011_005_011.png,Thai,0
handwritten_Thai_011_005_012.png,Thai,3
handwritten_Thai_011_006_001.png,Thai,4
handwritten_Thai_011_006_002.png,Thai,4
handwritten_Thai_011_006_003.png,Thai,3
handwritten_Thai_011_006_004.png,Thai,3
handwritten_Thai_011_006_005.png,Thai,3
handwritten_Thai_011_006_006.png,Thai,2
handwritten_Thai_011_007_001.png,Thai,4
handwritten_Thai_011_007_002.png,Thai,0
handwritten_Thai_011_007_003.png,Thai,3
handwritten_Thai_011_007_004.png,Thai,3
handwritten_Thai_011_007_005.png,Thai,1
handwritten_Thai_011_007_006.png,Thai,4
handwritten_Thai_011_007_007.png,Thai,3
handwritten_Thai_011_007_008.png,Thai,2
handwritten_Thai_011_007_009.png,Thai,2
handwritten_Thai_011_007_010.png,Thai,4
handwritten_Thai_011_007_011.png,Thai,2
handwritten_Thai_011_008_001.png,Thai,4
handwritten_Thai_011_008_002.png,Thai,3
handwritten_Thai_011_008_003.png,Thai,0
handwritten_Thai_011_008_004.png,Thai,0
handwritten_Thai_011_008_005.png,Thai,1
handwritten_Thai_011_009_001.png,Thai,4
handwritten_Thai_011_009_002.png,Thai,1
handwritten_Thai_011_009_003.png,Thai,3
handwritten_Thai_011_009_004.png,Thai,0
handwritten_Thai_011_009_005.png,Thai,2
handwritten_Thai_011_009_006.png,Thai,0
handwritten_Thai_011_009_007.png,Thai,3
handwritten_Thai_011_009_008.png,Thai,3
handwritten_Thai_011_010_001.png,Thai,4
handwritten_Thai_011_010_002.png,Thai,1
handwritten_Thai_011_010_003.png,Thai,3
handwritten_Thai_011_010_004.png,Thai,2
handwritten_Thai_011_010_005.png,Thai,1
handwritten_Thai_011_010_006.png,Thai,3
handwritten_Thai_011_010_007.png,Thai,3
handwritten_Thai_011_011_001.png,Thai,2
handwritten_Thai_011_011_002.png,Thai,1
handwritten_Thai_011_011_003.png,Thai,3
handwritten_Thai_011_011_004.png,Thai,1
handwritten_Thai_011_011_005.png,Thai,2
handwritten_Thai_011_011_006.png,Thai,4
handwritten_Thai_011_011_007.png,Thai,1
handwritten_Thai_011_011_008.png,Thai,2
handwritten_Thai_011_011_009.png,Thai,3
handwritten_Thai_011_011_010.png,Thai,4
handwritten_Thai_011_011_011.png,Thai,1
handwritten_Thai_011_011_012.png,Thai,2
handwritten_Thai_011_011_013.png,Thai,2
handwritten_Thai_011_011_014.png,Thai,1
handwritten_Thai_011_011_015.png,Thai,1
handwritten_Thai_011_012_001.png,Thai,3
handwritten_Thai_011_012_002.png,Thai,1
handwritten_Thai_011_012_003.png,Thai,3
handwritten_Thai_011_012_004.png,Thai,0
handwritten_Thai_011_012_005.png,Thai,2
handwritten_Thai_011_013_001.png,Thai,2
handwritten_Thai_011_013_002.png,Thai,3
handwritten_Thai_011_013_003.png,Thai,3
handwritten_Thai_011_013_004.png,Thai,3
handwritten_Thai_011_013_005.png,Thai,2
handwritten_Thai_011_013_006.png,Thai,3
handwritten_Thai_011_013_007.png,Thai,1
handwritten_Thai_011_013_008.png,Thai,0
handwritten_Thai_011_013_009.png,Thai,3
handwritten_Thai_011_013_010.png,Thai,2
handwritten_Thai_011_013_011.png,Thai,4
handwritten_Thai_011_013_012.png,Thai,3
handwritten_Thai_011_013_013.png,Thai,3
handwritten_Thai_011_014_001.png,Thai,2
handwritten_Thai_011_014_002.png,Thai,3
handwritten_Thai_011_014_003.png,Thai,3
handwritten_Thai_011_014_004.png,Thai,2
handwritten_Thai_011_014_005.png,Thai,0
handwritten_Thai_011_014_006.png,Thai,2
handwritten_Thai_011_014_007.png,Thai,1
handwritten_Thai_011_014_008.png,Thai,4
handwritten_Thai_011_014_009.png,Thai,0
handwritten_Thai_011_014_010.png,Thai,4
handwritten_Thai_011_014_011.png,Thai,0
handwritten_Thai_011_014_012.png,Thai,2
handwritten_Thai_011_014_013.png,Thai,2
handwritten_Thai_011_014_014.png,Thai,4
handwritten_Thai_011_015_001.png,Thai,4
handwritten_Thai_011_015_002.png,Thai,1
handwritten_Thai_011_016_001.png,Thai,1
handwritten_Thai_011_016_002.png,Thai,2
handwritten_Thai_011_016_003.png,Thai,4
handwritten_Thai_011_016_004.png,Thai,0
handwritten_Thai_011_016_005.png,Thai,2
handwritten_Thai_011_016_006.png,Thai,4
handwritten_Thai_011_016_007.png,Thai,1
handwritten_Thai_011_016_008.png,Thai,4
handwritten_Thai_011_016_009.png,Thai,3
handwritten_Thai_011_016_010.png,Thai,1
handwritten_Thai_011_016_011.png,Thai,2
handwritten_Thai_011_016_012.png,Thai,4
handwritten_Thai_011_016_013.png,Thai,3
handwritten_Thai_011_016_014.png,Thai,2
handwritten_Thai_011_016_015.png,Thai,0
handwritten_Thai_011_017_001.png,Thai,0
handwritten_Thai_011_017_002.png,Thai,3
handwritten_Thai_011_017_003.png,Thai,4
handwritten_Thai_011_017_004.png,Thai,4
handwritten_Thai_011_017_005.png,Thai,4
handwritten_Thai_011_017_006.png,Thai,4
handwritten_Thai_011_017_007.png,Thai,3
handwritten_Thai_011_017_008.png,Thai,1
handwritten_Thai_011_017_009.png,Thai,1
handwritten_Thai_011_017_010.png,Thai,2
handwritten_Thai_011_017_011.png,Thai,2
handwritten_Thai_011_017_012.png,Thai,2
handwritten_Thai_011_017_013.png,Thai,4
handwritten_Thai_011_018_001.png,Thai,4
handwritten_Thai_011_018_002.png,Thai,4
handwritten_Thai_011_018_003.png,Thai,1
handwritten_Thai_011_018_004.png,Thai,4
handwritten_Thai_011_018_005.png,Thai,2
handwritten_Thai_011_018_006.png,Thai,2
handwritten_Thai_011_018_007.png,Thai,3
handwritten_Thai_011_018_008.png,Thai,4
handwritten_Thai_011_018_009.png,Thai,4
handwritten_Thai_011_018_010.png,Thai,2
handwritten_Thai_011_019_001.png,Thai,2
handwritten_Thai_011_019_002.png,Thai,0
handwritten_Thai_011_019_003.png,Thai,3
handwritten_Thai_011_019_004.png,Thai,4
handwritten_Thai_011_019_005.png,Thai,3
handwritten_Thai_011_019_006.png,Thai,1
handwritten_Thai_011_019_007.png,Thai,2
handwritten_Thai_011_019_008.png,Thai,2
handwritten_Thai_011_019_009.png,Thai,0
handwritten_Thai_011_019_010.png,Thai,4
handwritten_Thai_011_019_011.png,Thai,3
handwritten_Thai_011_020_001.png,Thai,4
